,smiles,pref_name,id_24,id_25,id_26,id_27,scomp_id
280,Cc1ncc(CCN)[nH]1,2-METHYLHISTAMINE,10386,10386,10386,10386,280
281,COc1cc(NC(C)CCCN)c2ncccc2c1,PRIMAQUINE,10389,10389,10389,10389,281
282,Cc1nc[nH]c1CCN,4-METHYLHISTAMINE,10414,10414,10414,10414,282
283,Cn1cnc(CCN)c1,N-METHYLHISTAMINE,10455,10455,911040,911040,283
284,CN(C)CCCSC(=N)N,DIMAPRIT,10519,10519,10519,10519,284
285,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,MECLOFENAMIC ACID,10531,10531,10531,10531,285
286,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,PYRILAMINE,10661,10661,10661,10661,286
287,CC(NC(=O)N(CCCl)N=O)C(=O)O,,10702,10702,10702,10702,287
288,CC1CC(O)C(NC(=O)N(CCCl)N=O)C(O)C1,,10710,10710,10710,10710,288
289,CC(C)(Cc1ccccc1)NC(=O)N(CCCl)N=O,,10732,10732,10732,10732,289
290,Cc1cc(C)c(NC(=O)N(CCCl)N=O)c(C)c1,,10766,10766,10766,10766,290
291,CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,,10890,10890,10890,10890,291
292,COCC1OC(O)C(NC(=O)N(CCCl)N=O)C(OC)C1OC,,10892,10892,10892,10892,292
293,NC(=O)N(CCCl)N=O,,10899,10899,10899,10899,293
294,CCCCCC(C)NC(=O)N(CCCl)N=O,,10903,10903,10903,10903,294
295,NCCCC(=O)O,GAMMA-AMINOBUTYRIC ACID,10909,10909,10909,10909,295
296,Cc1cccc(C)c1NC(=O)N(CCCl)N=O,,10913,10913,10913,10913,296
297,CN(C)C(=O)c1ccc(NC(=O)N(CCCl)N=O)cc1,,10960,10960,10960,10960,297
298,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,MUSCARINE,11015,11015,11015,11015,298
299,CNC(c1cccc2nc(O)c(O)nc12)P(=O)(O)O,,11083,11083,11083,11083,299
300,COc1ccc(CCCNC[C@H](O)COc2ccc(O)cc2)cc1,,11141,11141,11141,11141,300
301,COc1ccc(C[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1,,11221,11221,11221,11221,301
302,Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,11226,11226,11226,11226,302
303,CC(C)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,11291,11291,11291,11291,303
304,CCCCCS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,11297,11297,11297,11297,304
305,CCCS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,11331,11331,11331,11331,305
306,COc1ccc(CC[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1,,11370,11370,11370,11370,306
307,Cc1onc(C(=O)O)c1CC(N)C(=O)O,,11482,11482,11482,11482,307
308,CS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,11506,11506,11506,11506,308
309,CC(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,,11552,11552,11552,11552,309
310,CCCCCCCc1cc(O)cc(O)n1,,11582,11582,11582,11582,310
311,Cc1onc(O)c1CC(N)C(=O)O,"(R,S)-AMPA",11595,11595,587722,587722,311
312,NCc1ccccc1,BENZYLAMINE,11694,11694,12727,12727,312
313,NCc1ccc(Cl)cc1,,11735,11735,11735,11735,313
314,NP(=O)(O)N(CCCl)CCCl,PHOSPHORAMIDE MUSTARD,11818,11818,641437,641437,314
315,CC(C)c1cccc(C(C)C)c1O,PROPOFOL,11819,11819,11819,11819,315
316,CC(C)(S)C(N)C(=O)O,DL-PENICILLAMINE,11973,11973,11973,11973,316
317,Nc1nc(N)c(CCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O)c(O)n1,,12709,12709,12709,12709,317
318,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,PROGESTERONE,12825,12825,12825,12825,318
319,NS(=O)(=O)c1ccc(CNSC(=S)N2CCOCC2)cc1,,12941,12941,12941,12941,319
320,NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)cc1,,12977,12977,12977,12977,320
321,COc1cc(Cc2cnc(N)nc2N)cc(OCCCC(=O)O)c1OC,,13004,13004,13004,13004,321
322,COC(=O)CCCCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,13051,13051,13051,13051,322
323,CCN(CC)CCNC(=O)c1ccc(I)cc1,,13072,13072,13072,13072,323
324,COc1cc(Cc2cnc(N)nc2N)cc(OCCCCCCC(=O)O)c1OC,,13074,13074,13074,13074,324
325,COC(=O)CCCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,13080,13080,13080,13080,325
326,CCOC(=O)CCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,13105,13105,13105,13105,326
327,NS(=O)(=O)c1ccc(CCNSC(=S)N2CCOCC2)cc1,,13132,13132,13132,13132,327
328,Nc1nc(Nc2cccc(Cl)c2)n[nH]1,,13244,13244,13244,13244,328
329,Nc1nc2ccc(Cl)cc2[nH]1,,13257,13257,13257,13257,329
330,Oc1ccc(O)cc1,HYDROQUINONE,13329,13329,13329,13329,330
331,Oc1ccc2ccccc2c1,BETANAPHTHOL,13336,13336,13336,13336,331
332,Nc1ncnc(Nc2ccc3ccccc3c2)n1,,13339,13339,13339,13339,332
333,CC(=O)O,ACETIC ACID,13342,13342,13342,13342,333
334,Nc1ncnc(Nc2cccc(Cl)c2)n1,,13344,13344,13344,13344,334
335,Nc1nccc(Nc2cccc(Cl)c2)n1,,13345,13345,13345,13345,335
336,c1c[nH]cn1,IMIDAZOLE,13355,13355,13355,13355,336
337,COc1cc(C=O)ccc1O,VANILLIN,13369,13369,13369,13369,337
338,Nc1ncnc(Nc2ccccc2)n1,AMANOZINE,13429,13429,13429,13429,338
339,CCCCO,BUTYL ALCOHOL,13440,13440,13440,13440,339
340,CCCCC(=O)O,VALERIC ACID,13448,13448,13448,13448,340
341,CCCCCC(=O)O,HEXANOATE,13449,13449,13449,13449,341
342,CCCC(=O)O,BUTANOIC ACID,13450,13450,13450,13450,342
343,CCC(=O)O,PROPIONIC ACID,13451,13451,13451,13451,343
344,Cn1ccnc1,1-METHYLIMIDAZOLE,13454,13454,13454,13454,344
345,Oc1ccccc1,PHENOL,13456,13456,13456,13456,345
346,COc1ccc(O)cc1,MEQUINOL,13474,13474,13474,13474,346
347,COc1ccccc1O,GUAIACOL,13476,13476,13476,13476,347
348,Nc1ccccc1C(=O)O,ANTHRANILIC ACID,13479,13479,13479,13479,348
349,NC1=Nc2cc(Cl)ccc2CN1,,13505,13505,553391,553391,349
350,CC(C)CCN(C)CC(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)NC(C)(C)C,,13539,13539,13539,13539,350
351,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCN4[C@H]3CC[C@]12C,,13604,13604,13604,13604,351
352,CCO,ALCOHOL,13618,13618,13618,13618,352
353,CC(C)CCN(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)NC(C)(C)C,,13620,13620,13620,13620,353
354,CC(C)CCN(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)NC(C)(C)C,,13662,13662,13662,13662,354
355,CC(C)CCN[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)OC(C)(C)C,,13664,13664,13664,13664,355
356,CC(C)CCN[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)NC(C)(C)C,,13699,13699,13699,13699,356
357,CC1OC(O)C(O)C(O)C1O,,13810,13810,13810,13810,357
358,OC1COC(O)C(O)C1O,,13821,13821,13821,13821,358
359,CCCCCC(O)CC[C@@H]1CCC(=O)N1CCCCCCC(=O)O,,14094,14094,14094,14094,359
360,COc1ccc2[nH]c3c(C)nccc3c2c1,,14096,14096,14096,14096,360
361,CCCCCC(O)CC[C@H]1CCC(=O)N1CCCCCCC(=O)O,,14124,14124,14124,14124,361
362,CCCCCC(O)CCC1CCC(=O)N1CCCCCCC(=O)O,,14178,14178,14178,14178,362
363,Cc1onc(O)c1C[C@@H](N)C(=O)O,,14711,14711,14711,14711,363
364,Clc1ccc2c(NCCCCCN3CCCCC3)ccnc2c1,,14712,14712,14712,14712,364
365,Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,,14715,14715,14715,14715,365
366,Clc1ccc2c(NCCCCCCN3CCCCC3)ccnc2c1,,14716,14716,14716,14716,366
367,Clc1ccc2c(NCCCCCCCCCCN3CCCCC3)ccnc2c1,,14725,14725,14725,14725,367
368,Clc1ccc2c(NCCCCN3CCCCC3)ccnc2c1,,14784,14784,14784,14784,368
369,Clc1ccc2c(NCCCN3CCCCC3)ccnc2c1,,14790,14790,14790,14790,369
370,Clc1ccc2c(NCCCCCCCCCCCCN3CCCCC3)ccnc2c1,,14821,14821,14821,14821,370
371,Clc1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,,14825,14825,14825,14825,371
372,CCCCCCCCCCCCOCC(CN)OCCCCCCCCCCCC,,14826,14826,14826,14826,372
373,COc1ccc2[nH]cc(CCO)c2c1,,14833,14833,14833,14833,373
374,CCCCCCCCCCCCOCC(CNC(=O)[C@@H](N)CCCCN)OCCCCCCCCCCCC,,14848,14848,14848,14848,374
375,Cc1onc(O)c1C[C@H](N)C(=O)O,(S)-AMPA,14864,14864,14864,14864,375
376,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,,14894,14894,14894,14894,376
377,CCCCCCCCCCCCCCCCCCOCC(CN)OCCCCCCCCCCCC,,14947,14947,14947,14947,377
378,CCCCCCCCCCCCOCC(CNC(=O)[C@@H](N)CCCN=C(N)N)OCCCCCCCCCCCC,,14948,14948,14948,14948,378
379,Clc1ccc2c(NCCCCCCCN3CCCCC3)ccnc2c1,,14950,14950,14950,14950,379
380,CCCCCCCCCCCCCCCCCCOCC(CN)OCCCCCCCCCCCCCCCCCC,,14957,14957,14957,14957,380
381,Clc1ccc2c(NCCCCCCCCN3CCCCC3)ccnc2c1,,14959,14959,14959,14959,381
382,CCCN(CCC)[C@@H]1Cc2cccc(O)c2C[C@H]1C,,15045,15045,15045,15045,382
383,CCCN(CCC)[C@@H]1CCc2c(O)cccc2C1,,15046,15046,15046,15046,383
384,CCCC(CCC)C(=O)O,VALPROIC ACID,15217,15217,15217,15217,384
385,c1ccc2ncccc2c1,QUINOLINE,15233,15233,15233,15233,385
386,CC(=O)OCCOCN1C(=O)c2ccccc2NS1(=O)=O,,15867,15867,15867,15867,386
387,CCCOCN1c2ccccc2C(=O)NS1(=O)=O,,15911,15911,15911,15911,387
388,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,DEFEROXAMINE,15938,15938,15938,15938,388
389,Nc1ccc(Nc2ccc(N)cc2)cc1,,15973,15973,15973,15973,389
390,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,DEXTROTHYROXINE,15990,15990,15990,15990,390
391,CC(=O)OCCOCN1c2ccccc2C(=O)NS1(=O)=O,,16008,16008,16008,16008,391
392,Nc1ccc2nc3ccc(N)cc3[s+]c2c1,THIONIN ACETATE,16096,16096,16096,16096,392
393,CCN(CC)c1ccc2[o+]c3cc(C)c(N)cc3nc2c1,,16113,16113,16113,16113,393
394,Cc1cc2nc3ccc(O)cc3nc2cc1N,,16115,16115,16115,16115,394
395,Cc1cccnc1,3-METHYLPYRIDINE,16154,16154,16154,16154,395
396,Nc1cc2nc3ccccc3nc2cc1N,,16193,16193,16193,16193,396
397,c1nc[nH]n1,"1,2,4-TRIAZOLE",16223,16223,16223,16223,397
398,Nc1ccc2[nH]c3ccc(N)cc3c2c1,,16238,16238,16238,16238,398
399,c1cn[nH]c1,PYRAZOLE,16265,16265,16265,16265,399
400,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CLOFIBRATE,16415,16415,16415,16415,400
401,C1CCNCC1,PIPERIDINE,16444,16444,16444,16444,401
402,CC(=O)Nc1ccc(O)cc1,ACETAMINOPHEN,16450,16450,16450,16450,402
403,CCOC(=O)c1ccc(O)cc1,ETHYLPARABEN,16457,16457,16457,16457,403
404,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,DCMU,16509,16509,16509,16509,404
405,CCNc1nc(Cl)nc(NC(C)C)n1,ATRAZINE,16544,16544,16544,16544,405
406,c1ccc2[nH]ccc2c1,INDOLE,16546,16546,16546,16546,406
407,CCCCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1,,16578,16578,16578,16578,407
408,CCN(CC)CCOC(=O)c1ccc(N)cc1,PROCAINE,16581,16581,16581,16581,408
409,Brc1ccccc1,BROMOBENZENE,16605,16605,16605,16605,409
410,CCCCc1ccc(Nc2nc(SC)c3[nH]cnc3n2)cc1,,16624,16624,16624,16624,410
411,CC(C)[C@@H]1CC[C@@H](C)CC1=O,MENTHONE,16653,16653,16653,16653,411
412,CCCCc1ccc(Nc2nc(OC)c3ncn(COCCO)c3n2)cc1,,16669,16669,16669,16669,412
413,CCCCc1ccc(Nc2nc(S)c3ncn(COCCO)c3n2)cc1,,16670,16670,16670,16670,413
414,C[N+](=O)[O-],NITROMETHANE,16698,16698,16698,16698,414
415,CCOC(=O)c1ccc(N)cc1,BENZOCAINE,16735,16735,16735,16735,415
416,CC(=O)c1ccccc1,ACETOPHENONE,16741,16741,16741,16741,416
417,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,OCTYL_GALLATE,16753,16753,16753,16753,417
418,Brc1ccc2[nH]ncc2c1,,16756,16756,16756,16756,418
419,c1ccc2ccccc2c1,NAPHTHALENE,16789,16789,16789,16789,419
420,Cc1ccccc1,TOLUENE,16791,16791,16791,16791,420
421,CN(C)C,TRIMETHYLAMMONIUM,16810,16810,16810,16810,421
422,O=Cc1ccccc1,BENZALDEHYDE,16820,16820,16820,16820,422
423,NCCc1c[nH]c2ccc(F)cc12,,16825,16825,16825,16825,423
424,CCCCc1ccc(Nc2nc(N)c3ncn(COCCO)c3n2)cc1,,16837,16837,16837,16837,424
425,CCCCc1ccc(Nc2nc(O)c3ncn(COCCO)c3n2)cc1,,16838,16838,16838,16838,425
426,CCC=O,PROPIONALDEHYDE,16880,16880,16880,16880,426
427,COc1ccccc1,ANISOLE,16895,16895,16895,16895,427
428,CCCCc1ccc(Nc2nc(Cl)c3ncn(COCCO)c3n2)cc1,,16896,16896,16896,16896,428
429,CCCCc1ccc(Nc2ncc3ncn(COCCO)c3n2)cc1,,16907,16907,16907,16907,429
430,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,DODECYL GALLATE,16919,16919,16919,16919,430
431,NC(=O)C(=O)O,OXAMATE,16932,16932,16932,16932,431
432,CCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,DECYL GALLATE,16953,16953,16953,16953,432
433,CCCCc1ccc(Nc2nc(Cl)c3[nH]cnc3n2)cc1,,16956,16956,16956,16956,433
434,CCCCCCOC(=O)c1cc(O)c(O)c(O)c1,HEXYL GALLATE,16968,16968,16968,16968,434
435,COC(=O)c1ccccc1,METHYL BENZOATE,16970,16970,16970,16970,435
436,CCCN(CCC)C1Cc2ccc(O)cc2C1,,16977,16977,16977,16977,436
437,CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1,PNU-99194A,16978,16978,16978,16978,437
438,Cc1ccc(O)cc1,p-CRESOL,16995,16995,16995,16995,438
439,CC(C)(C)c1ccc(O)cc1,,17047,17047,17047,17047,439
440,CCCCc1ccc(Nc2nc(N)c3[nH]cnc3n2)cc1,,17052,17052,17052,17052,440
441,CCCCc1ccc(Nc2nc(OC)c3[nH]cnc3n2)cc1,,17095,17095,17095,17095,441
442,CCCCc1ccc(Nc2nc(S)c3[nH]cnc3n2)cc1,,17096,17096,17096,17096,442
443,CCc1cc(Nc2nc(O)c3[nH]cnc3n2)ccc1C,,17128,17128,17128,17128,443
444,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCCCCN,,17188,17188,17188,17188,444
445,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCCCCCN,,17193,17193,17193,17193,445
446,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCCN,,17227,17227,17227,17227,446
447,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCN,,17230,17230,17230,17230,447
448,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCNCCCCNCCCN,PHILANTHOTOXIN 343,17231,17231,17231,17231,448
449,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCCCN,,17258,17258,17258,17258,449
450,CCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCCCCN,,17324,17324,17324,17324,450
451,CC(=O)c1c(O)n(O)c2cc(NC(=O)c3ccc4ccccc4c3)ccc12,,17466,17466,17466,17466,451
452,CCC(=O)c1c(O)n(O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc12,,17581,17581,17581,17581,452
453,CCC(=O)c1c(O)n(O)c2cc(NC(=O)Nc3ccccc3Cl)ccc12,,17598,17598,17598,17598,453
454,CCC(=O)c1c(O)n(O)c2cc(NC(=O)c3ccc(Cl)cc3Cl)ccc12,,17599,17599,17599,17599,454
455,CCC(=O)c1c(O)n(O)c2cc(NC(=O)c3cccs3)ccc12,,17633,17633,17633,17633,455
456,CCC(=O)c1c(O)n(O)c2cc(NC(=O)c3cnc4ccccc4n3)ccc12,,17666,17666,17666,17666,456
457,CCC(=O)c1c(O)n(O)c2cc(NC(=O)Nc3ccccc3)ccc12,,17683,17683,17683,17683,457
458,CC(=O)c1c(O)n(O)c2cc(NC(=O)c3cccs3)ccc12,,17738,17738,17738,17738,458
459,CC(=O)c1c(O)n(O)c2cc(NC(=O)c3cnc4ccccc4n3)ccc12,,17764,17764,17764,17764,459
460,COc1ccc(CC(C)N)cc1,PARA-METHOXYAMPHETAMINE,17954,17954,17954,17954,460
461,COc1cccc(CC(C)N)c1,,17960,17960,17960,17960,461
462,Nc1nc(S)c2ncn(C3CCC(CO)O3)c2n1,,18110,18110,18110,18110,462
463,COc1ccccc1CC(C)N,,18121,18121,18121,18121,463
464,Nc1nc(Br)c2ncn(C3CCC(CO)O3)c2n1,,18129,18129,18129,18129,464
465,CC(C)NCC(O)c1ccc2ccccc2c1,PRONETALOL,18271,18271,18271,18271,465
466,Nc1nc(I)c2ncn(C3CCC(CO)O3)c2n1,,18325,18325,18325,18325,466
467,CCS(=O)(=O)OCCCl,,18610,18610,18610,18610,467
468,CS(=O)(=O)OCCCl,,18665,18665,18665,18665,468
469,CCS(=O)(=O)OCCF,,18698,18698,18698,18698,469
470,CCOS(=O)(=O)CCl,,18725,18725,18725,18725,470
471,CS(=O)(=O)OCCBr,,18727,18727,18727,18727,471
472,CS(=O)(=O)OCCF,,18820,18820,18820,18820,472
473,NCCc1ccc(O)c2nc(O)sc12,,19048,19048,19048,19048,473
474,COc1ccc(OC)c(NCc2coc3nc(N)nc(N)c23)c1,,19073,19073,19073,19073,474
475,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,TRIMETREXATE,19101,19101,1826254,1826254,475
476,Nc1nc(N)c2c(CNc3ccc(Cl)c(Cl)c3)coc2n1,,19146,19146,19146,19146,476
477,COC(=O)CCc1cc(O)ccc1O,,19175,19175,19175,19175,477
478,COc1cc(NCc2coc3nc(N)nc(N)c23)cc(OC)c1OC,,19194,19194,19194,19194,478
479,Nc1nc(N)c2c(CNc3cc(Cl)c(Cl)c(Cl)c3)coc2n1,,19304,19304,19304,19304,479
480,CC1=CC(=O)c2ccccc2C1=O,MENADIONE,19344,19344,19344,19344,480
481,CC(C)CCCC(C)CCCC(C)N1CCCCC1,,19385,19385,19385,19385,481
482,CC(C)CCCC(C)CCCC(C)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,,19389,19389,19389,19389,482
483,CCCCCCCCCCCC(=O)N1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,,19399,19399,19399,19399,483
484,CCCCCCCCCCCCN1CC[C@H]2[C@H](C)[C@@H](O)CC[C@]2(C)C1,,19402,19402,19402,19402,484
485,N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O,,19441,19441,19441,19441,485
486,COC(=O)N1N=C(C)N=NC1C,,19647,19647,19647,19647,486
487,Clc1ccc(Cc2nnc(Cc3ccc(Cl)cc3)nn2)cc1,,19648,19648,19648,19648,487
488,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,PIOGLITAZONE,19737,19737,19737,19737,488
489,CCCOC(=O)N1N=C(C)N=NC1C,,19852,19852,19852,19852,489
490,C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O,,19870,19870,19870,19870,490
491,C[C@H](N)C(=O)N[C@@H](C)C(=O)O,,19871,19871,19871,19871,491
492,N[C@@H](Cc1c[nH]cn1)C(=O)O,HISTIDINE,19883,19883,19883,19883,492
493,CCCCCOC(=O)N1N=C(C)N=NC1C,,19913,19913,19913,19913,493
494,NC(=S)c1ccc2ccc3cccnc3c2n1,,20004,20004,20004,20004,494
495,Nc1nc(N)c2ncn(C3COC(CO)C3)c2n1,,20012,20012,20012,20012,495
496,C[C@H](N)C(=O)O,L-ALANINE,20118,20118,20118,20118,496
497,CCCCCOC(=O)N1N=C(CCC)N=NC1CCC,,20144,20144,20144,20144,497
498,NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O,,20157,20157,20157,20157,498
499,CCCCc1ccc(Nc2nc(N)c3ccn(C4CC(CO)C(O)C4O)c3n2)cc1,,20218,20218,20218,20218,499
500,Nc1ccc2[nH]ncc2c1,,20326,20326,20326,20326,500
501,CCN(CCCN)CCCCN(CC)CCCN,,20522,20522,20522,20522,501
502,CNCCCNCCCCNCCCNC,,20523,20523,20523,20523,502
503,CCNCCCNCCCNCCCCNCCCNCCCNCC,,20561,20561,20561,20561,503
504,CCNCCCCNCCCNCC,,20562,20562,20562,20562,504
505,CCN(CC)CCCNCCCCNCCCN(CC)CC,,20598,20598,20598,20598,505
506,CC(N)Cc1c[nH]c2ccc(O)cc12,,20819,20819,20819,20819,506
507,CC(=O)N[C@@H](CS)C(=O)O,ACETYLCYSTEINE,20881,20881,20881,20881,507
508,NCC(=O)CCC(=O)O,AMINOLEVULINIC ACID,20917,20917,674533,674533,508
509,CCCCCCC=O,HEPTANAL,20941,20941,20941,20941,509
510,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,RO-201724,21021,21021,21021,21021,510
511,NCCS,CYSTEAMINE,21036,21036,705121,705121,511
512,CCCNCCCCNCCCNCCC,,21039,21039,21039,21039,512
513,CCNCCCNCCCCNCCCNCC,BIS(ETHYL)SPERMINE,21040,21040,166452,166452,513
514,CCNCCCN1CCN(CCCNCC)CC1,,21041,21041,21041,21041,514
515,CCNCCCN(CC)CCCCN(CC)CCCNCC,,21042,21042,21042,21042,515
516,CCNCCCCCCCCCCCCNCC,,21083,21083,21083,21083,516
517,Nc1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2n1,,21093,21093,21093,21093,517
518,CCCNCCCNCCCCNCCCNCCC,,21185,21185,21185,21185,518
519,COC(=O)c1ccc2cc(O)c(O)cc2c1,,21231,21231,21231,21231,519
520,COC(=O)c1ccc2cc(O)ccc2c1,,21263,21263,21263,21263,520
521,COC(=O)c1ccc2c(O)c(O)ccc2c1,,21302,21302,21302,21302,521
522,NCC(O)C1CCCCCCC1,,21404,21404,678099,678099,522
523,CC(=O)N(O)Cc1ccccc1,,21425,21425,21425,21425,523
524,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,RU-24969,21481,21481,21481,21481,524
525,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,PAPAVERINE,21716,21716,21716,21716,525
526,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c3)cnc2n1,,21789,21789,21789,21789,526
527,CCN(CC)CCNC(=O)c1ccc(N)cc1,PROCAINAMIDE HYDROCHLORIDE,21845,21845,27341,27341,527
528,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)CC)c2O1,,21911,21911,21911,21911,528
529,Ic1ccc(COCCCc2c[nH]cn2)cc1,IODOPROXYFAN,21917,21917,21917,21917,529
530,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C(C)C)c2O1,,21943,21943,21943,21943,530
531,O=C1CCCCC1,CYCLOHEXANONE,21958,21958,21958,21958,531
532,CC(=O)Nc1ccc(Cc2cnc(N)nc2N)cc1[N+](=O)[O-],,22143,22143,22143,22143,532
533,Nc1ncc(Cc2cccc(Br)c2)c(N)n1,,22144,22144,22144,22144,533
534,COc1cccc(Cc2cnc(N)nc2N)c1,,22145,22145,22145,22145,534
535,CC(=O)Nc1ccc(Cc2cnc(N)nc2N)cc1,,22147,22147,22147,22147,535
536,CCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)C(C)C)c2O1,,22194,22194,22194,22194,536
537,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)NCC)c2O1,,22246,22246,22246,22246,537
538,Nc1ccc2ccc3cccnc3c2n1,,22356,22356,22356,22356,538
539,NCCCCCc1c[nH]cn1,IMPENTAMINE,22383,22383,22383,22383,539
540,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)CCC(C)C,,22397,22397,22397,22397,540
541,CC(C)CCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)C(C)C,,22405,22405,22405,22405,541
542,CCCC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)CCC(C)C,,22537,22537,22537,22537,542
543,NC1=NC(=O)C2N=CN(COCCO)C2=N1,,22544,22544,22544,22544,543
544,ClCCN(CCCl)c1ccccc1,,22718,22718,22718,22718,544
545,Nc1ccccc1N(CCCl)CCCl,,22754,22754,544720,544720,545
546,COc1ccc(Cc2cnc(N)nc2N)cc1,,22781,22781,22781,22781,546
547,Nc1ncc(Cc2ccc(Br)cc2)c(N)n1,,22782,22782,22782,22782,547
548,CN(C)c1ccc(Cc2cnc(N)nc2N)cc1,,22783,22783,22783,22783,548
549,Cc1cccc(Cc2cnc(N)nc2N)c1,,22786,22786,22786,22786,549
550,Nc1nc(O)c2ncn(CCCOCP(=O)(O)O)c2n1,,22790,22790,22790,22790,550
551,COc1ccc2[nH]c3c(C)c4cc[n+](C)c(Nc5ccccc5)c4cc3c2c1,,22811,22811,22811,22811,551
552,Nc1ncc(Cc2cccc(Cl)c2)c(N)n1,,22822,22822,22822,22822,552
553,Nc1ncc(Cc2ccccc2)c(N)n1,,22831,22831,22831,22831,553
554,Nc1nc(O)c2ncn([C@@H]3C[C@H](CO)C3CO)c2n1,,22848,22848,22848,22848,554
555,COc1ccc2[nH]c3c(C)c4ccnc(NCCCN)c4c(C)c3c2c1,,22850,22850,22850,22850,555
